game.id	key	value
39339	playingtime	180
39339	minplaytime	180
39339	maxplaytime	180
39339	minage	13
39339	comments	3381
39339	boardgamecategory	Murder/Mystery
39339	boardgamecategory	Science Fiction
39339	boardgamemechanic	Action Point Allowance System
39339	boardgamemechanic	Hand Management
39339	boardgamemechanic	Variable Player Powers
39339	boardgamefamily	Android
39339	boardgamefamily	Cyberpunk
39339	boardgameexpansion	"Android: ""A Golem, To Use the Vernacular"""
39339	boardgameexpansion	"Android: ""See this? See this? See this? That's right."""
39339	boardgameexpansion	"Android: ""We're tracking you in free fall"""
39339	boardgamedesigner	Daniel Clark (I)
39339	boardgamedesigner	Kevin Wilson
39339	boardgameartist	Julie Dillon
39339	boardgameartist	Henning Ludvigsen
39339	boardgameartist	Stefan Morrell
39339	boardgameartist	Aaron Panagos
39339	boardgameartist	Didier Poli
39339	boardgameartist	Zoe Robinson
39339	boardgamepublisher	Fantasy Flight Games
39351	game	Automobile
39351	type	boardgame
39351	yearpublished	2009
39351	description	Automobile is a 3-5 player game that bears a modern setting when compared to most of Wallace&rsquo;s releases. Players are competing in the U.S. auto industry in the early 20th century, purchasing factories that turn out low-, medium- and high-valued vehicles, starting with the 1893 Duryea and moving through history from there.&#10;&#10;Each player knows a portion of the market demand each round and must make his purchasing and manufacturing decisions based on the information. Players can fund distributors across the country, but if they don&rsquo;t supply distributors with vehicles to sell, they go bankrupt, taking your investment with them.  Alternatively, players can drop the prices on their cars to move their market share, or even temporarily improve sales rates at the cost of research. Special action spaces are available that give a player a one-turn special ability with the actions provided by Ford, Durant, Kettering, and others somewhat related to their actual business history.&#10;&#10;As newer models make their way onto the market, they sell at the expense of the older models.  Older factories give inefficiency cubes as time passes, encouraging you to keep pace with technology.&#10;&#10;To get money, you need to build cars with your factories, but if you build more than there is demand they lose not only the money spend to make them, but gain inefficiency cubes that hurt them for the rest of the game. Whoever manages their car factories the best over this 120-150 minute game will win.&#10;&#10;
39351	minplayers	3
39351	maxplayers	5
39351	playingtime	120
39351	minplaytime	120
39351	maxplaytime	120
39351	minage	12
39351	comments	4839
39351	boardgamecategory	Economic
39351	boardgamecategory	Industry / Manufacturing
39351	boardgamemechanic	Commodity Speculation
39351	boardgamemechanic	Variable Player Powers
39351	boardgamefamily	Automotive
39351	boardgamefamily	Treefrog Line
39351	boardgameexpansion	Automobile: Chicken – 2 Player Variant
39351	boardgameexpansion	Mayfair Games' Limited Edition Promo Expansion Set #6
39351	boardgamedesigner	Martin Wallace
39351	boardgameartist	Mike Atkinson
39351	boardgameartist	Czarnè
39351	boardgameartist	Peter Dennis
39351	boardgameartist	Klemens Franz
39351	boardgamepublisher	999 Games
39351	boardgamepublisher	IELLO
39351	boardgamepublisher	Lookout Games
39351	boardgamepublisher	Mayfair Games
39351	boardgamepublisher	Phalanx Games Polska
39351	boardgamepublisher	Treefrog Games
39351	boardgamepublisher	Warfrog Games
39351	boardgamepublisher	Wargames Club Publishing
40529	game	Cosmic Encounter
40529	type	boardgame
40529	yearpublished	1991
40529	description	Players represent alien races that are seeking to spread themselves onto five foreign worlds. To accomplish this, they make challenges against other players and enlist the aid of interested parties. But alien powers, which are unique to each race, give players ways to bend or outright break some rule in the game.&#10;&#10;This is an updated version of the original Eon Cosmic Encounter (1977).&#10;&#10;Major differences between this version and the Eon version:&#10;&#10;&#10;     Flares in the Mayfair version are &quot;use once and discard&quot;, as opposed to Eon's version, which lets players reuse them.&#10;     Moons (in the More Cosmic Encounter expansion) have text written on them (instead of only a number which you used to refer to a separate list).  Moons also were divided into four categories:  Full Moons have a major effect on the game; Half Moons are more moderate in their effects; Quarter Moons have a minor effect; Cheese Moons introduce silliness to the game.&#10;     Lucre (in the More Cosmic Encounter expansion) was revamped with additional uses, and players were required to spend it to affect their challenge totals.&#10;     Mayfair introduced a new card: Reinforcements, as well as new Edicts, and several new Alien Powers with corresponding Flares.&#10;     Mayfair introduced phase / timing icons on all Powers, Flares, and Edicts to clearly indicate when each could be used.&#10;&#10;&#10;Expanded by:&#10;&#10;     More Cosmic Encounter&#10;&#10;&#10;&#10;&#10;Re-implements:&#10;&#10;     Eon's Cosmic Encounter (1977)&#10;&#10;&#10;&#10;&#10;Re-implemented by:&#10;&#10;     Simply Cosmic, Mayfair's simplified version&#10;&#10;&#10;&#10;&#10;
40529	minplayers	3
40529	maxplayers	6
40529	playingtime	60
40529	minplaytime	60
40529	maxplaytime	60
40529	minage	0
40529	comments	885
40529	boardgamecategory	Bluffing
40529	boardgamecategory	Card Game
40529	boardgamecategory	Science Fiction
40529	boardgamemechanic	Variable Player Powers
40529	boardgamefamily	Cosmic Encounter
40529	boardgameexpansion	Cosmic Supreme
40529	boardgameexpansion	More Cosmic Encounter
40529	boardgameintegration	Simply Cosmic
40529	boardgameimplementation	Cosmic Encounter
40529	boardgameimplementation	Cosmic Encounter
40529	boardgameimplementation	Cosmic Encounter
40529	boardgamedesigner	Bill Eberle
40529	boardgamedesigner	Jack Kittredge
40529	boardgamedesigner	Bill Norton
40529	boardgamedesigner	Peter Olotka
40529	boardgameartist	Gerald O'Malley
40529	boardgamepublisher	Games Workshop Ltd.
40529	boardgamepublisher	Hexagames (I)
40529	boardgamepublisher	Mayfair Games
40692	game	Small World
40692	type	boardgame
40692	yearpublished	2009
40692	description	In Small World, players vie for conquest and control of a world that is simply too small to accommodate them all.&#10;&#10;Designed by Philippe Keyaerts as a fantasy follow-up to his award-winning Vinci, Small World is inhabited by a zany cast of characters such as dwarves, wizards, amazons, giants, orcs, and even humans, who use their troops to occupy territory and conquer adjacent lands in order to push the other races off the face of the earth.&#10;&#10;Picking the right combination from the 14 different fantasy races and 20 unique special powers, players rush to expand their empires - often at the expense of weaker neighbors. Yet they must also know when to push their own over-extended civilization into decline and ride a new one to victory!&#10;&#10;On each turn, you either use the multiple tiles of your chosen race (type of creatures) to occupy adjacent (normally) territories - possibly defeating weaker enemy races along the way, or you give up on your race letting it go &quot;into decline&quot;. A race in decline is designated by flipping the tiles over to their black-and-white side.&#10;&#10;At the end of your turn, you score one point (coin) for each territory your races occupy. You may have one active race and one race in decline on the board at the same time. Your occupation total can vary depend on the special abilities of your race and the territories they occupy. After the final round, the player with the most coins wins.&#10;&#10;Clarifications: available in a pinned forum post.&#10;&#10;
40692	minplayers	2
40692	maxplayers	5
40692	playingtime	80
40692	minplaytime	40
40692	maxplaytime	80
40692	minage	8
40692	comments	45565
40692	boardgamecategory	Fantasy
40692	boardgamecategory	Fighting
40692	boardgamecategory	Territory Building
40692	boardgamemechanic	Area Movement
40692	boardgamemechanic	Dice Rolling
40692	boardgamemechanic	Variable Player Powers
40692	boardgamefamily	Small World
40692	boardgameexpansion	Community's Compendium I (fan expansion for Small World)
40692	boardgameexpansion	Random Map Expansion (fan expansion for Small World)
40692	boardgameexpansion	Small World Community's Compendium II (fan expansion for Small World)
40692	boardgameexpansion	Small World: 6 Player Board
40692	boardgameexpansion	Small World: A Spider's Web
40692	boardgameexpansion	Small World: Be Not Afraid...
40692	boardgameexpansion	Small World: Cursed!
40692	boardgameexpansion	Small World: Grand Dames of Small World
40692	boardgameexpansion	Small World: Leaders of Small World
40692	boardgameexpansion	Small World: Necromancer Island
40692	boardgameexpansion	Small World: Realms
40692	boardgameexpansion	Small World: River World
40692	boardgameexpansion	Small World: Royal Bonus
40692	boardgameexpansion	Small World: Sky Islands
40692	boardgameexpansion	Small World: Tales and Legends
40692	boardgameexpansion	Small World: Tunnels
40692	boardgameintegration	Small World Underground
40692	boardgamecompilation	Small World Designer Edition
40692	boardgameimplementation	Small World Designer Edition
40692	boardgameimplementation	Small World Underground
40692	boardgameimplementation	Vinci
40692	boardgamedesigner	Philippe Keyaerts
40692	boardgameartist	Miguel Coimbra
40692	boardgameartist	Cyrille Daujean
40692	boardgamepublisher	Days of Wonder
40692	boardgamepublisher	Asterion Press
40692	boardgamepublisher	Bergsala Enigma
40692	boardgamepublisher	Compaya.hu - Gamer Café Kft.
40692	boardgamepublisher	Edge Entertainment
40692	boardgamepublisher	Galápagos Jogos
40692	boardgamepublisher	Hobby Japan
40692	boardgamepublisher	Hobby World
40692	boardgamepublisher	Rebel
40692	boardgamepublisher	Siam Board Games
40692	boardgamepublisher	Stratelibri
41032	game	Galaxy's Edge
41032	type	boardgame
41032	yearpublished	2009
41032	description	You are a flagship commander of one of the great galactic superpowers, navigating the fringe of the known galaxy in an effort to claim and colonize the many bountiful star systems in the region. Expansion can be achieved through rapid peaceful occupation, but you must also use the military resources at your disposal to seize enemy outposts and to protect your own. Although this is new territory for you and your competitors, a variety of alien species are native to the newly-charted sectors... earning their loyalty will go a long way towards deciding who will be the master of the Galaxy's Edge!&#10;&#10;Your overall objective in the game is to score the most points at the game's end. Points are mainly earned for building colonies in the many star systems of varying value. Bonus points can be won by earning the loyalty of various alien species while satisfying their specific requirements.&#10;&#10;Throughout the game you will need to support your colonization efforts with military strategy, which in turn will allow you to conquer valuable opposing colonies and thus score more points. Obtaining&mdash;and keeping&mdash;alien loyalties will be an important factor in determining a winner, and the diverse Event cards can be used to further your goals in a number of ways.&#10;&#10;
41032	minplayers	3
41032	maxplayers	4
41032	playingtime	60
41032	minplaytime	60
41032	maxplaytime	60
41032	minage	10
41032	comments	167
41032	boardgamecategory	Science Fiction
41032	boardgamecategory	Space Exploration
41032	boardgamemechanic	Dice Rolling
41032	boardgamemechanic	Modular Board
41032	boardgamefamily	4X games
41032	boardgamedesigner	Andrei Burago
41032	boardgameartist	Josh Cappel
41032	boardgamepublisher	Assa Games
42789	game	Restaurant Row
42789	type	boardgame
42789	yearpublished	2009
42789	description	On a quiet little street in the next up and coming neighborhood in New York, there are a number of restaurateurs who each want to become known as the culinary ruler of the neigh&shy;borhood.  But running a restaurant is not easy.  You have to get good ingredients, make good hires, improve your restaurant space, and watch your bottom line.  And after all that hard work, one bad review from a critic might kill you!  The comp&shy;etition is fierce, but if you can avoid the culinary slings and arrows, you might just survive and rule over Restaurant Row.&#10;&#10;Object of the Game&#10;To become the most well-regarded restaurant on Restaurant Row by the time the neighborhood&rsquo;s reputation for food matures.  To do this you need to be the dominant restaurant in the qualities that this neighborhood&rsquo;s restaurants become best known for by the end of the game.&#10;&#10;
42789	minplayers	2
42789	maxplayers	4
42789	playingtime	60
42789	minplaytime	60
42789	maxplaytime	60
42789	minage	12
42789	comments	62
42789	boardgamecategory	Economic
42789	boardgamemechanic	Auction/Bidding
42789	boardgamemechanic	Simultaneous Action Selection
42789	boardgamedesigner	Greg Lam
42789	boardgameartist	Scott Starkey
42789	boardgamepublisher	Pair-of-Dice Games
48726	game	Alien Frontiers
48726	type	boardgame
48726	yearpublished	2010
48726	description	Do you have what it takes to be a deep space colonist?  An alien frontier awaits the brave and daring!  This new planet will be harsh, but if you have the skills to manage your resources, build a fleet, research alien life, and settle colonies, the world can be yours.&#10;&#10;Alien Frontiers is a game of resource management and planetary development for two to four players. During the game you will utilize orbital facilities and alien technology to build colony domes in strategic locations to control the newly discovered world.&#10;&#10;The game board shows the planet, its moon, the stations in orbit around the planet, and the solar system&rsquo;s star. The dice you are given at the start of the game represent the space ships in your fleet. You will assign these ships to the orbital facilities in order to earn resources, expand your fleet, and colonize the planet.&#10;&#10;As the game progresses, you will place your colony tokens on the planet to represent the amount of control you have over each territory. Those territories exert influence over specific orbital facilities and, if you control a territory, you are able to utilize that sway to your advantage.&#10;&#10;The planet was once the home of an alien race and they left behind a wondrous artifact in orbit. Using your fleet to explore the artifact, you will discover amazing alien technologies that you can use to advance your cause.&#10;&#10;Winning the game will require careful consideration as you assign your fleet, integrate the alien technology and territory influences into your expansion plans, and block your opponents from building colonies of their own. Do you have what it takes to conquer an alien frontier?&#10;&#10;Roll and place your dice to gain advantages over your opponent and block them out of useful areas of the board.  Use Alien Tech cards to manipulate your dice rolls and territory bonuses to break the rules.  Steal resources, overtake territories, and do whatever it takes to get your colonies on the map first!  Don't dream it'll be easy, though, because the other players will be trying to do the same thing.&#10;&#10;
48726	minplayers	2
48726	maxplayers	4
48726	playingtime	90
48726	minplaytime	90
48726	maxplaytime	90
48726	minage	13
48726	comments	11755
48726	boardgamecategory	Dice
48726	boardgamecategory	Science Fiction
48726	boardgamemechanic	Area Control / Area Influence
48726	boardgamemechanic	Card Drafting
48726	boardgamemechanic	Dice Rolling
48726	boardgamemechanic	Worker Placement
48726	boardgamefamily	Aliens
48726	boardgamefamily	Crowdfunding: Kickstarter
48726	boardgamefamily	Crowdfunding: ulule
48726	boardgameexpansion	Alien Frontiers: Expansion Pack #1
48726	boardgameexpansion	Alien Frontiers: Expansion Pack #2
48726	boardgameexpansion	Alien Frontiers: Expansion Pack #3
48726	boardgameexpansion	Alien Frontiers: Expansion Pack #4
48726	boardgameexpansion	Alien Frontiers: Expansion Pack #5
48726	boardgameexpansion	Alien Frontiers: Expansion Pack #6
48726	boardgameexpansion	Alien Frontiers: Expansion Pack #7
48726	boardgameexpansion	Alien Frontiers: Faction Pack #1
48726	boardgameexpansion	Alien Frontiers: Faction Pack #2
48726	boardgameexpansion	Alien Frontiers: Faction Pack #3
48726	boardgameexpansion	Alien Frontiers: Faction Pack #4
48726	boardgameexpansion	Alien Frontiers: Factions
48726	boardgameexpansion	Alien Frontiers: Galactic Pack
48726	boardgameexpansion	Alien Frontiers: Outer Belt
48726	boardgameexpansion	Alien Frontiers: Promo Pack 2017
48726	boardgameexpansion	Alien Frontiers: The Mind Control Helmet
48726	boardgameexpansion	Alien Frontiers: The Space Crane
48726	boardgamecompilation	Alien Frontiers Big Box
48726	boardgamedesigner	Tory Niemann
48726	boardgameartist	Piotr Burzykowski
48726	boardgameartist	Karim Chakroun
48726	boardgameartist	Mark Maxwell
48726	boardgamepublisher	Clever Mojo Games
48726	boardgamepublisher	Game Salute
48726	boardgamepublisher	LocWorks
53953	game	Thunderstone
53953	type	boardgame
53953	yearpublished	2009
53953	description	For ages the vile Doom Knights have sought to gather the remaining Thunderstones to fulfill a prophecy of corruption over the lands. Now the first Thunderstone has been discovered in the Dungeons of Grimhold and the Doom Knights have sent their minions to claim the relic. The Villagers of Barrowsdale gather brave souls to face the dungeon and keep the Thunderstone out of the hands of the Doom Knights.&#10;&#10;Thunderstone is a fantasy deck-building game much in the style of Dominion. Before the game starts a selection of Village and Hero cards will be randomnly chosen that players may add to their specific decks. Like Dominion, every player starts with a basic deck of weaker cards that they can use to purchase other more powerful cards. In Thunderstone these cards may be different Heroes such as mages, archers, thieves, or warriors or they may be supplies the heroes need like weapons, rations, or light to reach further into the dungeon.&#10;&#10;A dungeon deck is also created by combining several different groups of monsters. Certain groups of monsters may be more or less susceptible to different Hero types, so players will have to take this into account when they choose what to buy.&#10;&#10;Rather than buying puny Victory Points, players will use their deck to defeat monsters in the dungeon. From the monster deck a row of cards is laid out. Players may on their turn choose to attack a monster in the deck rather than visit town and buy cards. If they do this they play cards from their hand and resolve their abilities in order to boost strength and have enough light to reach a specific monster. Some monsters also have special abilities which may hinder the player. If they have enough strength they defeat the monster and place that card in their deck. This card is worth victory points and often can be used as money to purchase other cards. In addition to this, players are awarded experience points for defeating monsters which can be used to upgrade their heroes into more powerful versions. The game is played until the Thunderstone is revealed from the dungeon and a player is able to claim it. The player with the most victory points in their deck is the winner.&#10;&#10;The basic Thunderstone framework was updated in the implementation of Thunderstone: Advance.&#10;&#10;Integrates with&#10;&#10;&#10;    Thunderstone Advance: Towers of Ruin&#10;    Thunderstone: Dragonspire&#10;    Thunderstone: Starter Set&#10;&#10;&#10;
53953	minplayers	1
53953	maxplayers	5
53953	playingtime	60
53953	minplaytime	60
53953	maxplaytime	60
53953	minage	12
53953	comments	9162
53953	boardgamecategory	Card Game
53953	boardgamecategory	Fantasy
53953	boardgamecategory	Fighting
53953	boardgamemechanic	Card Drafting
53953	boardgamemechanic	Deck / Pool Building
53953	boardgamemechanic	Hand Management
53953	boardgamefamily	Solitaire Games
53953	boardgamefamily	Thunderstone
53953	boardgameexpansion	Thunderstone Avatars
53953	boardgameexpansion	Thunderstone: Blade Trap Promo
53953	boardgameexpansion	Thunderstone: Death Sentinel Promo
53953	boardgameexpansion	Thunderstone: Doomgate Legion
53953	boardgameexpansion	Thunderstone: For the Dwarf Promo
53953	boardgameexpansion	Thunderstone: German Promo Pack Harrulier (Harruli)
53953	boardgameexpansion	Thunderstone: Heart of Doom
53953	boardgameexpansion	Thunderstone: Promo Pack
53953	boardgameexpansion	Thunderstone: Promo Pack #2
53953	boardgameexpansion	Thunderstone: Promokarte Wächter der Stärke
53953	boardgameexpansion	Thunderstone: Thornwood Siege
53953	boardgameexpansion	Thunderstone: Vicious Promo Pack
53953	boardgameexpansion	Thunderstone: Vision Promo
53953	boardgameexpansion	Thunderstone: Werewolf Promo Pack
53953	boardgameexpansion	Thunderstone: Wrath of the Elements
53953	boardgameintegration	Thunderstone: Dragonspire
53953	boardgameimplementation	Thunderstone Advance: Numenera
53953	boardgameimplementation	Thunderstone Advance: Towers of Ruin
53953	boardgameimplementation	Thunderstone Quest
53953	boardgameimplementation	Thunderstone: Starter Set
53953	boardgamedesigner	Mike Elliott
53953	boardgameartist	Jason Engle
53953	boardgamepublisher	Alderac Entertainment Group (AEG)
53953	boardgamepublisher	Arclight
53953	boardgamepublisher	Edge Entertainment
53953	boardgamepublisher	Hobby World
53953	boardgamepublisher	Pegasus Spiele
53953	boardgamepublisher	Rebel
53953	boardgamepublisher	Stratelibri
53953	boardgamepublisher	Wargames Club Publishing
55690	game	Kingdom Death: Monster
55690	type	boardgame
55690	yearpublished	2015
55690	description	Kingdom Death: Monster is a fully cooperative tabletop hobby game experience.  Set in a unique nightmarish world devoid of most natural resources, you control a settlement at the dawn of its existence. Fight monsters, craft weapons and gear, and develop your settlement to ensure your survival from generation to generation.&#10;&#10;Campaign System&#10;Embark alone or with up to 3 friends (5 with game variant) on a 5-30-lantern-year campaign, with each year consisting of a cycle of hunt, showdown, and settlement phases. The settlement phase is an intricate civilization building game in which you spend very limited resources to build buildings, research new technologies, train your warriors, and set up your strategy for survival.  During the hunt, you'll encounter a series of stories in a &quot;choose your own adventure&quot; style journey through various events and encounters.  Finally, when you meet the monster you're pursuing, you'll engage it in an a massive arena-style battle where only one party is going to survive.  If your party lives, you'll be able to bring the spoils back home to use in expanding your settlement.&#10;&#10;Monster AI System&#10;Each of the 7 monsters included are controlled by their own pair of decks that scale to 3 levels of difficulty (except for the final encounter, which has only 1 level and it's HARD!). Every encounter, even with the same monster, is highly variable and no two showdowns will resolve the same way. Players will have to plan their gear and keep their minds sharp to prevail.&#10;&#10;Gear System&#10;In Kingdom Death: Monster, survivors will craft gear from resources earned from defeating monsters or found on their hunt. Each survivor has a 3x3 gear grid. Selection and arrangement of your gear cards is critical, as many provided bonuses and activate special rules when aligned correctly.&#10;&#10;Story Event System&#10;40+ Story Events plus over 100 hunt encounters will shape and guide your campaign. Story Events detail important evolutions in your civilization, introduce new monsters, and provide rich detail for your campaign.  Some will trigger automatically as you progress through the campaign, but most will be entirely based on choices players make.&#10;&#10;Story Events cover everything from setting up and fighting a monster to key events that happen within the overall story. Some are triggered directly from the timeline and others from choices you make in game.&#10;&#10;
55690	minplayers	1
55690	maxplayers	6
55690	playingtime	180
55690	minplaytime	60
55690	maxplaytime	180
55690	minage	17
55690	comments	2180
55690	boardgamecategory	Adventure
55690	boardgamecategory	Fantasy
55690	boardgamecategory	Horror
55690	boardgamecategory	Mature / Adult
55690	boardgamecategory	Miniatures
55690	boardgamecategory	Mythology
55690	boardgamemechanic	Co-operative Play
55690	boardgamemechanic	Dice Rolling
55690	boardgamemechanic	Grid Movement
55690	boardgamemechanic	Role Playing
55690	boardgamemechanic	Storytelling
55690	boardgamefamily	Campaign Games
55690	boardgamefamily	Crowdfunding: Kickstarter
55690	boardgamefamily	Kingdom Death
55690	boardgamefamily	Solitaire Games
55690	boardgameexpansion	Kingdom Death: Monster – A Strange Spot and Belt of Gender Swap Promos
55690	boardgameexpansion	Kingdom Death: Monster – Abyssal Woods Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Adam & Anna, Explorers of Death Promo Miniatures
55690	boardgameexpansion	Kingdom Death: Monster – Allison The Twilight Knight Promo Cards
55690	boardgameexpansion	Kingdom Death: Monster – Allison the Twilight Knight Promo Miniature
55690	boardgameexpansion	Kingdom Death: Monster – Anonymous Survivor Promo
55690	boardgameexpansion	Kingdom Death: Monster – Aya the Survivor
55690	boardgameexpansion	Kingdom Death: Monster – Before The Wall Promo Cards
55690	boardgameexpansion	Kingdom Death: Monster – Beyond The Wall Promo Cards
55690	boardgameexpansion	Kingdom Death: Monster – Black Knight Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Campaigns of Death Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Death Armor Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Death Drifter Crossover
55690	boardgameexpansion	Kingdom Death: Monster – Dragon King Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Dung Beetle Knight Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Fade Promo Cards
55690	boardgameexpansion	Kingdom Death: Monster – False Messengers Promo
55690	boardgameexpansion	Kingdom Death: Monster – First Hero Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Flower Knight Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Frogdog Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Gambler's Chest
55690	boardgameexpansion	Kingdom Death: Monster – GenCon 2015 Lantern Promos
55690	boardgameexpansion	Kingdom Death: Monster – Gorm Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Goth Amy, the unreveling Crossover
55690	boardgameexpansion	Kingdom Death: Monster – Green Knight Armor Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Gryphon Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Honeycomb Weaver Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Inverted Mountain Campaign Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Ivory Dragon
55690	boardgameexpansion	Kingdom Death: Monster – Jack O' Lantern Promo
55690	boardgameexpansion	Kingdom Death: Monster – Lantern Festival Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Lantern Year 3 Condy & Cola Crossover
55690	boardgameexpansion	Kingdom Death: Monster – Lion God Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Lion Knight Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Lonely Tree Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Manhunter Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Messenger of Courage Promo Miniature
55690	boardgameexpansion	Kingdom Death: Monster – Messenger of Humanity Promo Miniature
55690	boardgameexpansion	Kingdom Death: Monster – Messenger of The First Story Promo Miniature
55690	boardgameexpansion	Kingdom Death: Monster – Messenger of the Spiral Path Promo Miniature
55690	boardgameexpansion	Kingdom Death: Monster – Nightmare Breast Pump
55690	boardgameexpansion	Kingdom Death: Monster – Nightmare Ram Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Oblivion Mosquito Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Pariah Nemesis Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Pathfinders of Death Crossover Promo Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Paul the Survivor
55690	boardgameexpansion	Kingdom Death: Monster – Percival Promo Cards
55690	boardgameexpansion	Kingdom Death: Monster – Prismatic Lantern
55690	boardgameexpansion	Kingdom Death: Monster – Red Witches Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Screaming God Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Slenderman Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Snow the Savior
55690	boardgameexpansion	Kingdom Death: Monster – Spidicules Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Sunstalker Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Super Survivors Promo Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Survivor Candy & Cola Promo Miniature
55690	boardgameexpansion	Kingdom Death: Monster – Survivor Kara Black Promo Miniature
55690	boardgameexpansion	Kingdom Death: Monster – The Silver City Expansion
55690	boardgameexpansion	Kingdom Death: Monster – Twilight Thong
55690	boardgameexpansion	Kingdom Death: Monster – White Speaker Promo Cards
55690	boardgameexpansion	Kingdom Death: Monster – Xmaxe Promo
55690	boardgamedesigner	Adam Poots
55690	boardgameartist	Lokman Lam
55690	boardgameartist	Lorinda Tomko
55690	boardgamepublisher	Kingdom Death
61492	game	Space Alert: The New Frontier
61492	type	boardgameexpansion
61492	yearpublished	2010
61492	description	Do you think your team of space pioneers is already experienced enough? Even the most dangerous of enemies don&rsquo;t scare you anymore? There&rsquo;s a new program of reconnaissance flights to extremely dangerous sectors. To survive you&rsquo;ll need to pass a special training that allows you to do more actions in the same time. But as you probably assumed by now, nothing is as easy as it seems.&#10;&#10;The expansion to the extraordinary cooperative game Space Alert brings even greater challenges for experienced teams. You don&rsquo;t have to worry though, this expansion is interesting even for teams that don&rsquo;t win against the most difficult of enemies from the basic game so often.&#10;&#10;
61492	minplayers	1
61492	maxplayers	5
61492	playingtime	30
61492	minplaytime	30
61492	maxplaytime	30
61492	minage	13
61492	comments	896
61492	boardgamecategory	Electronic
61492	boardgamecategory	Expansion for Base-game
61492	boardgamecategory	Fighting
61492	boardgamecategory	Real-time
61492	boardgamecategory	Science Fiction
61492	boardgamecategory	Space Exploration
61492	boardgamemechanic	Action / Movement Programming
61492	boardgamemechanic	Area Movement
61492	boardgamemechanic	Co-operative Play
61492	boardgamemechanic	Hand Management
61492	boardgamemechanic	Simultaneous Action Selection
61492	boardgamemechanic	Variable Player Powers
61492	boardgamefamily	Admin: Better Description Needed!
61492	boardgameexpansion	Space Alert
61492	boardgamedesigner	Vlaada Chvátil
61492	boardgameartist	Milan Vavroň
61492	boardgamepublisher	Czech Games Edition
61492	boardgamepublisher	Heidelberger Spieleverlag
61492	boardgamepublisher	HomoLudicus
61492	boardgamepublisher	IELLO
61492	boardgamepublisher	REXhry
61492	boardgamepublisher	Rio Grande Games
62809	game	Jump Gate
62809	type	boardgame
62809	yearpublished	2010
